138,"Northeast Alabama Health Services - Section
Urgent Care Clinic

Directions
60 Main Street North, Section, AL 35771
(256) 623-5242
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
139,"Northeast Alabama Health Services - Skyline
Urgent Care Clinic

Directions
21680 Alabama Hwy 79, Scottsboro, AL 35768
(256) 587-3050
Open now: 7:30AM-4:30PM▼
Appointment Required
Screening Required
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
140,"Norwood Clinic - Fultondale

Directions
339 Walker Chapel Plaza, Fultondale, AL 35768
(205) 250-6424
Closed now▼
Appointment Required
Screening Required
Must call ahead for Covid-19 protocol
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
141,"RMC Health System Drive-Thru Screening Site
Drive-thru

Directions
230 East Tenth Street, Anniston, AL 36207
(256) 235-5600
Open now: 8:30AM-4:30PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
The drive-thru testing facility is designated ONLY for patients who have been referred for testing by their primary care health provider. RMC will have a limited number of tests available each day and may have to make chan... more
Source: http://www.calhounema.org/post/rmc-health-system-opens-drive-thru-coronavirus-covid-1...
* Verified by phone
Report an error"
142,"Selma VA Outpatient Clinic
VA Clinic

Directions
206 Vaughan Memorial Drive, Selma, AL 36701
(205) 554-2000
Open now: 8AM-4:30PM▼
Appointment Required
Screening Required
Restrictions Apply
Source: https://www.tuscaloosa.va.gov/locations/selma.asp
* Verified by phone
Report an error"
143,"Sheffield (Florence) VA Outpatient Clinic
VA Clinic

Directions
422 DD Cox Blvd, Sheffield, AL 35660
(256) 381-9055
Open now: 8AM-4:30PM▼
Appointment Required
Screening Required
Restrictions Apply
Veterans must complete screening online or call in if they do not have access to the internet.
Source: https://www.birmingham.va.gov/locations/ShoalsArea.asp
* Verified by phone
Report an error"
144,"Southern Immediate Care, Anniston
Urgent Care Clinic

Directions
4100 McClellan Boulevard, Anniston, AL 36201
(256) 235-2273
Open now: 8AM-8PM▼
Appointment Required
Screening Required
Antibody Testing: Available
Source: https://www.southernimmediatecare.com/telemed/
* Verified on website* Verified by phone
Report an error"
145,"Southern Immediate Care, Attalla
Urgent Care Clinic

Directions
956 Gilbert Ferry Rd SE, Attalla, AL 35954
(256) 344-0065
Open now: 8AM-6PM▼
Screening Required
Antibody Testing: Available
Source: https://www.southernimmediatecare.com/telemed/
* Verified on website* Verified by phone
Report an error"
146,"Southern Immediate Care, Heflin
Urgent Care Clinic

Directions
150 Tompkins St, Heflin, AL 36264
(256) 568-8818
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Antibody Testing: Available
Source: https://www.southernimmediatecare.com/telemed/
* Verified on website* Verified by phone
Report an error"
147,"Southern Research Institue
Drive-thru or Walk up

Directions
2000 9th Ave S, Birmingham, AL 35205
(205) 975-1881
Closed now▼
Appointment Required
Physician Order Required
Screening Required
* Verified by phone
Report an error"
148,"St Vincent East - Out Patient Facility
Physician's Office

Directions
7201 Happy Hollow Rd, Birmingham, AL 35173
(205) 655-3721
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Restrictions Apply
Source: https://healthcare.ascension.org/covid-19
* Verified by phone
Report an error"
149,"Stopwatch Urgent Care - Hueytown
Urgent Care Clinic

Directions
3029 Allison Bonnett Memorial Dr, Hueytown, AL 35023
(205) 436-8270
Open now: 8AM-7PM▼
Screening Required
Antibody Testing: Available
Register online at www.stopwatchurgentcare.com
Source: https://carbonhealth.com/coronavirus/covid-19-testing-centers/Alabama
* Verified on website* Verified by phone
Report an error"
150,"Thrive Alabama - Huntsville
Hospital

Directions
600 St. Clair Ave SW Bldg 3, Huntsville, AL 35801
(256) 536-4700
Open now: 8AM-5PM▼
Screening Required
Drive thru testing, enter on St Clair Ave
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
151,"Thrive Urgent Care
Urgent Care Clinic

Directions
3500 Cloverdale Road, Florence, AL 35633
(256) 284-7706
Open now: 8AM-8PM▼
Screening Required
Antibody Testing: Available
Source: https://alpublichealth.maps.arcgis.com/apps/opsdashboard/index.html#/6d2771faa9da4a27...
* Verified on website* Verified by phone
Report an error"
152,"Troy Regional Medical Center
Hospital

Directions
1330 US-231, Troy, AL 36081
(334) 670-5000
Open now: Open 24 hours▼
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
153,"Trussville Urgent Care
Drive-thru

Directions
1960 Gadsden Highway, Trussville, AL 35235
(205) 655-1016
Open now: 9AM-4:30PM▼
Screening Required
Source: https://alpublichealth.maps.arcgis.com/apps/opsdashboard/index.html#/6d2771faa9da4a27...
* Verified by phone
Report an error"
154,"TrustCare - Montclair/Birmingham
Urgent Care Clinic

Directions
1337 Montclair Road, Birmingham, AL 35210
(205) 203-8226
Open now: 9AM-5PM▼
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
155,"UAB Hospital
Drive-thru or Walk up

Directions
1720 2nd Ave S, Brimingham, AL 35205
(205) 975-1881
Open now: 7AM-5PM▼
Appointment Required
Screening Required
Must call for a screening, must be sitting in the front seat of the car, cannot get out of the car, determined by the doctor, Only symptomatic people, only 1 person per a car will be tested, do not leave your vehicle, must ha... more
Source: https://www.uab.edu/news/health/item/11191-first-coronavirus-appointment-based-testin...
* Verified on website* Verified by phone
Report an error"
156,"Urgent Care for Children - Birmingham
Urgent Care Clinic

Directions
500 Cahaba Park Cir #100, Birmingham, AL 35242
(205) 848-2273
Closed now▼
Screening Required
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
157,"Urgent Care for Children - Tuscaloosa
Urgent Care Clinic

Directions
4700 Rice Mine Rd NE, Tuscaloosa, AL 35406
(205) 614-5628
Closed now▼
Screening Required
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
158,"Urgent Care for Children, Madison
Urgent Care Clinic

Directions
8490 Highway 72 West, Suite 100, Madison, AL 35758
(256) 724-3587
Closed now▼
Screening Required
Source: https://www.childrensurgent.com/locations/
* Verified on website* Verified by phone
Report an error"
159,"Urgent Care for Children, Trussville
Urgent Care Clinic

Directions
117 North Chalkville Road, Trussville, AL 35173
(205) 848-2273
Closed now▼
Appointment Required
Screening Required
Our COVID-19 Hotline allows you to quickly call for information and schedule curbside coronavirus testing for you and/or your child. Call (205) 848-2273, and one of our team members will gladly answer any questions and get yo... more
Source: https://www.childrensurgent.com/locations/
* Verified on website* Verified by phone
Report an error"
160,"Urgent Care for Children, Vestavia
Drive-thru

Directions
520 Montgomery Highway, Vestavia, AL 35216
(205) 848-2273
Closed now▼
Appointment Required
Screening Required
Our COVID-19 Hotline allows you to quickly call for information and schedule curbside coronavirus testing for you and/or your child. Call (205) 848-2273, and one of our team members will gladly answer any questions and get you set up for testing.
Source: https://www.childrensurgent.com/locations/
* Verified on website* Verified by phone
Report an error"
161,"Urgent Care Northwest
Urgent Care Clinic

Directions
2700 Highway 78 E, Jasper, AL 35501
(205) 387-2253
Open now: 9AM-8PM▼
Screening Required
Antibody Testing: Available
Source: https://carbonhealth.com/coronavirus/covid-19-testing-centers/Alabama
* Verified on website* Verified by phone
Report an error"
162,"Waddell Family Medicine
Clinic

Directions
902 washington st, Athens, AL 35611
(256) 216-9777
Open now: 8AM-4PM▼
Screening Required
Source: https://www.athenslimestonehospital.com/
* Verified by phone
Report an error"
163,"Walmart Mobile Testing
Mobile Testing

Directions
2473 Hackworth Rd, Adamsville/Forestdale, AL 35214
(866) 448-7719
Open now: 9AM-5PM▼
Appointment Required
Screening Required
* Verified by phone
Report an error"
164,"Walmart Mobile Testing
Mobile Testing

Directions
6495 Atlanta Hwy, Montgomery, AL 36117
(866) 448-7719
Open now: 9AM-5PM▼
Appointment Required
Screening Required
* Verified by phone
Report an error"
165,"Walmart Mobile Testing
Mobile Testing

Directions
1095 Industrial Pkwy, Saraland, AL 36571
Open now: 9AM-5PM▼
Appointment Required
Screening Required
* Verified by phone
Report an error"
166,"Walmart Mobile Testing
Mobile Testing

Directions
108 W Dallas Ave, Selma, AL 36701
Open now: 10AM-3PM▼
Appointment Required
Screening Required
* Verified by phone
Report an error"
167,"Walmart Mobile Testing
Mobile Testing

Directions
1701 US-43, Demopolis, AL 36732
(0
Open now: 10AM-3PM▼
Appointment Required
Screening Required
* Verified by phone
Report an error"
168,"Walmart Mobile Testing
Mobile Testing

Directions
300 Medical Park Dr, Thomasville, AL 36784
(0
Closed now▼
Appointment Required
Screening Required
* Verified by phone
Report an error"
169,"Whatley Health Services Mobile Unit - Emelle City Hall
Urgent Care Clinic

Directions
200 Morrow Ave, Emelle, AL 35459
(205) 372-0011
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
170,"Whitfield Regional Hospital Coronavirus Collection Site
Drive-thru

Directions
105 U.S. Highway 80 East, Demopolis, AL 36732
(888) 264-2256
Closed now▼
Appointment Required
Physician Order Required
Screening Required
Site located on Walnut Street in hospital parking lot. No phone, but email is covid19@bwwmh.com
Source: https://www.bwwmh.com/
* Verified on website* Verified by phone
Report an error"
171,"Woodville Health Center
Urgent Care Clinic

Directions
13642 Co Rd 8, Woodville, AL 35776
(256) 776-5615
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
172,"Youth Football Field - Altonna
Mobile Testing

Directions
3333 Main Street, Altoona, AL 35952
(256) 547-6311
Open now: 10AM-2PM▼
Appointment Required
Physician Order Required
Screening Required
Source: https://dph1.adph.state.al.us/covid-19/
* Verified on website* Verified by phone
Report an error"
173,"Alaska Island Community Services (AICS) Medical Clinic
Drive-thru

Directions
232 Wood St, Wrangell, AK 99929
(907) 874-4700
Closed now▼
Appointment Required
Screening Required
Restrictions Apply
Testing is becoming increasingly available for patients who are sick with fever and a cough. They are not available for patients who are not sick. Contact your healthcare provider for advice if you are experiencing symptom... more
Source: https://searhc.org/location/aics-medical-clinic/
* Verified on website* Verified by phone
Report an error"
174,"Alicia Roberts Medical Center
Urgent Care Clinic and Drive-thru

Directions
7300 Klawock Hollis Highway, Klawock, AK 99925
(907) 755-4800
Open now: 8AM-5PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Testing is becoming increasingly available for patients who are sick with fever and a cough. They are not available for patients who are not sick. Contact your healthcare provider for advice if you are experiencing symptom... more
Source: https://searhc.org/location/alicia-roberts-medical-center/
* Verified on website* Verified by phone
Report an error"
175,"Alma Cook Health Center in Hydaburg
Drive-thru

Directions
8th St, Hydaburg, AK 99922
(907) 285-3462
Open now: 8AM-4:30PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Testing is becoming increasingly available for patients who are sick with fever and a cough. They are not available for patients who are not sick. Contact your healthcare provider for advice if you are experiencing symptom... more
Source: https://searhc.org/location/hydaburg-alma-cook-health-center/
* Verified on website* Verified by phone
Report an error"
176,"Anesia Kudrin Memorial Clinic
Clinic

Directions
113 Boardwalk, Akutan, AK 99553
(907) 698-2208
Open now: 8AM-12PM,1PM-5PM▼
Screening Required
Please stay in the car, call and let the staff know you have arrived.
* Verified on website* Verified by phone
Report an error"
177,"Anna Hoblet Memorial Clinic
Clinic

Directions
49 Isanotski Rd, False Pass, AK 99583
(907) 548-2742
Open now: 8AM-4:30PM▼
Appointment Required
Screening Required
Must call ahead as test are limited availability.
* Verified on website* Verified by phone
Report an error"
178,"Anna Livingston Memorial Clinic
Clinic

Directions
1 Flying Tiger Way, Cold Bay, AK 99571
(907) 532-2000
Open now: 8AM-5PM▼
Screening Required
Antibody Testing: Available
Please wait in the car and let them know you have arrived. They will call you in accordingly. Anti-body testing is a collection sample only and results take longer than Rapid Nasal swab test(10-15 min.) Appointments are not required but recommended to save your spot in line.
* Verified on website* Verified by phone
Report an error"
179,"Bristol Bay Area Health Corporation
Hospital

Directions
6000 Kanakanak Rd, Dillingham, AK 99576
(907) 842-9244
Open now: Open 24 hours▼
Appointment Required
Screening Required
Source: https://www.ktuu.com/content/news/Rapid-COVID-19-tests-being-distributed-to-rural-Ala...
* Verified on website* Verified by phone
Report an error"
180,"Camai Community Health Center
Drive-thru

Directions
2 School Rd, Naknek, AK 99633
(907) 246-6155
Closed now▼
Screening Required
This is the testing site for Naknek - 99633, King Salmon - 99613, and South Naknek - 99670 Test results vary based on test used, if rapid test is used-15 min. timeframe.
Source: https://coronavirus-response-alaska-dhss.hub.arcgis.com/app/2d92b77bc8044329a1ee3954b...
* Verified on website* Verified by phone
Report an error"
181,"Capstone Clinic
Drive-thru

Directions
3122 E Meridian Park LP, Wasilla, AK 99654
(907) 357-9590
Closed now▼
Screening Required
Restrictions Apply
The mobile facility accepts enrolled patients of Capstone’s Eagle River, Palmer and Wasilla clinics to address suspected COVID-19 cases. If you are not a Capstone patient, you must enroll in your vehicle online onsite. We w... more
Source: https://www.capstoneclinic.com/
* Verified on website* Verified by phone
Report an error"
182,"Chief Andrew Issac Health Center
Community Health Center

Directions
1717 W Cowles St, Fairbanks, AK 99701
(907) 451-6682
Open now: 8AM-5PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Antibody Testing: Available
The entrance is only through the main entrance.
Source: http://www.tananachiefs.org/services/health/chief-andrew-isaac-health-center
* Verified on website* Verified by phone
Report an error"
183,"Craig Public Health Center
Community Health Center

Directions
1800 Craig Klawock Highway, Craig, AK 99921
(907) 826-3433
Open now: 8AM-4:30PM▼
Appointment Required
Screening Required
This service can give you a referral to be screened if PCP referral is required and you meet all parameters of symptoms and / or CDC classification.
Source: http://dhss.alaska.gov/dph/Nursing/Pages/Southeast%20Region%20Public%20Health%20Cente...
* Verified on website* Verified by phone
Report an error"
184,"Esther Barger Memorial Health Clinic
Clinic

Directions
90 Aaksaik Rd, Noatak, AK 99761
(907) 485-2162
Open now: 8AM-5PM▼
Appointment Required
Physician Order Required
Screening Required
Please call the clinic for instructions and scheduling assistance before going in. A medical referral is required for sample collection to be completed at this site. For after hours emergencies you may call the Emergency Department on-call number at (907)442-7202
* Verified on website* Verified by phone
Report an error"
185,"Ethel Lund Medical Center
Hospital

Directions
1200 Salmon Creek Lane, Juneau, AK 99801
(907) 463-4040
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Restrictions Apply
Testing is becoming increasingly available for patients who are sick with fever and a cough. They are not available for patients who are not sick. Contact your healthcare provider for advice if you are experiencing symptom... more
Source: https://searhc.org/location/ethel-lund-medical-center/
* Verified on website* Verified by phone
Report an error"
186,"Fairbanks Memorial Hospital
Drive-thru

Directions
1650 Cowles Street, Fairbanks, AK 99701
(907) 452-8181
Open now: 8AM-7PM▼
Physician Order Required
Screening Required
Call for screening - COVID-19 HOTLINE 907-458-2888
Source: http://www.foundationhealth.org
* Verified on website* Verified by phone
Report an error"
187,"Fairbanks VA Alaska Healthcare System Outpatient Clinic
VA Clinic

Directions
1201 North Muldoon Road, Anchorage, AK 99504
(907) 257-4700
Open now: 8AM-4PM▼
Appointment Required
Screening Required
Restrictions Apply
Source: https://www.alaska.va.gov/
* Verified by phone
Report an error"
188,"Fairbanks VA Outpatient Clinic
VA Clinic

Directions
Bldg 4076, Neeley Road, Fort Wainwright, AK 99703
(907) 361-6370
Open now: 7:30AM-4PM▼
Appointment Required
Screening Required
Restrictions Apply
Source: https://www.va.gov/directory/guide/rpt_fac_list.cfm
* Verified by phone
Report an error"
189,"Front Street Clinic Juneau
Clinic

Directions
225 Front Street, Juneau, AK 99801
(907) 586-4230
Closed now▼
Screening Required
Testing is becoming increasingly available for patients who are sick with fever and a cough. They are not available for patients who are not sick. Contact your healthcare provider for advice if you are experiencing symptom... more
Source: https://searhc.org/location/front-street-clinic/
* Verified on website* Verified by phone
Report an error"
190,"Gustavus Clinic
Community Health Center

Directions
42 Dolley Varden Road, Gustavus, AK 99826
(907) 697-3008
Open now: 8AM-12PM,1PM-5PM▼
Appointment Required
Screening Required
Nurse triage hotline 800-613-0560
* Verified by phone
Report an error"
191,"Haines Health Center
Urgent Care Clinic and Drive-thru

Directions
131 1st Avenue, Haines, AK 99827
(907) 766-6300
Open now: 7AM-7PM▼
Appointment Required
Screening Required
* Verified by phone
Report an error"
192,"Interior Community Health Center
Community Health Center

Directions
1606 23rd Ave, Fairbanks, AK 99701
(907) 455-4567
Open now: 8AM-5PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Source: http://interiorhealthalaska.com
* Verified on website* Verified by phone
Report an error"
193,"Jessie Norma Jim Health Center
Community Health Center

Directions
725 Relay Road, Angoon, AK 99820
(907) 788-4600
Open now: 8AM-12PM,1PM-5PM▼
Appointment Required
Screening Required
* Verified by phone
Report an error"
194,"Juneau VA Outpatient Clinic
VA Clinic

Directions
709 West 9th Street, Suite 150 , Juneau, AK 99801
(907) 796-4300
Open now: 8AM-1PM▼
Appointment Required
Screening Required
Restrictions Apply
Source: https://www.alaska.va.gov/locations/Juneau.asp
* Verified by phone
Report an error"
195,"Kake Health Center
Physician's Office

Directions
105 Totem Way, Kake, AK 99830
(907) 785-3333
Closed now▼
Appointment Required
Screening Required
Testing is becoming increasingly available for patients who are sick with fever and a cough. They are not available for patients who are not sick. Contact your healthcare provider for advice if you are experiencing symptom... more
Source: https://searhc.org/location/kake-health-center/
* Verified on website* Verified by phone
Report an error"
196,"Kanakanak Community Health Clinic
Hospital

Directions
5948 Kanakanak Rd, Dillingham, AK 99576
(907) 842-9244
Open now: 12AM-12PM▼
Screening Required
Please call the Emergency Room for information on sample collection and scheduling instructions for your communities. This is the sample collection site for the following villages and corresponding zip codes, please refer to ... more
* Verified on website* Verified by phone
Report an error"
197,"Kenai Public Health Center
Community Health Center

Directions
630 Barnacle Way Ste A, Kenai, AK 99611
(907) 335-3400
Open now: 8AM-4:30PM▼
Appointment Required
Screening Required
Restrictions Apply
This service can give you a referral to be screened if PCP referral is required and you meet all parameters of symptoms and / or CDC classification.
Source: http://dhss.alaska.gov/dph/Nursing/Pages/Kenai-Public-Health-Center.aspx
* Verified on website* Verified by phone
Report an error"
198,"Kenai VA Outpatient Clinic
VA Clinic

Directions
240 Hospital Place, Suite 105, Soldotna, AK 99669
(907) 395-4100
Open now: 7:30AM-4PM▼
Appointment Required
Screening Required
Restrictions Apply
Source: https://www.alaska.va.gov/locations/Kenai.asp
* Verified by phone
Report an error"
199,"King Cove Clinic
Clinic

Directions
100 Slocum Dr, King Cove, AK 99612
(907) 497-2311
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Antibody Testing: Available
Appointments are only required for Anti-body testing.
* Verified on website* Verified by phone
Report an error"
200,"Kivalina Clinic
Clinic

Directions
101 Main St, Kivalina, AK 99750
(907) 646-2141
Open now: 8AM-5PM▼
Appointment Required
Physician Order Required
Please call the clinic for instructions and scheduling assistance before going in. A medical referral is required for sample collection to be completed at this site. For after hours emergencies you may call the Emergency Department on-call number at (907)442-7202
* Verified on website
Report an error"
201,"Kodiak Community Health Center
Drive-thru

Directions
1911 E Resanof Dr, Kodiak, AK 99615
(907) 481-5000
Open now: 8AM-6PM▼
Appointment Required
Physician Order Required
Screening Required
Antibody Testing: Available
Testing is done through the drive-through located in the parking lot
* Verified on website* Verified by phone
Report an error"
202,"Kodiak Island Ambulatory Care Clinic Inc.
Clinic

Directions
202 Center Ave, Suite 102, Kodiak, AK 99615
(907) 486-6188
Open now: 8AM-5:30PM▼
Appointment Required
Physician Order Required
Screening Required
Antibody Testing: Available
Patients need to call and will enter through the side door.
* Verified by phone
Report an error"
203,"Kroger Health: ACF Church

Directions
16620 Brooks Loop, Eagle River, AK 99577
(877) 852-2677
Closed now▼
Appointment Required
Screening Required
* Verified by phone
Report an error"
204,"lliuliuk Family and Health Services
Clinic

Directions
248 Lavelle Ct, Unalaska, AK 99685
(907) 581-1202
Closed now▼
Appointment Required
Screening Required
Antibody Testing: Available
Anti-body is not offered but can be requested. Blood work gets sent to Providence lab to be analyzed.
* Verified on website* Verified by phone
Report an error"
205,"Mat-Su VA Outpatient Clinic
VA Clinic

Directions
865 N. Seward Meridian Parkway, Suite 105, Wasilla, AK 99654
(907) 631-3100
Open now: 7:30AM-4PM▼
Appointment Required
Screening Required
Restrictions Apply
Source: https://www.alaska.va.gov/locations/MatSu.asp
* Verified by phone
Report an error"
206,"Matanuska-Susitna (Mat-Su-Public Health Center)
Community Health Center

Directions
3223 E Palmer Wasilla Hwy Ste 3, Wasilla, AK 99654
(907) 352-6600
Open now: 8AM-5PM▼
Appointment Required
Screening Required
This service can give you a referral to be screened if PCP referral is required and you meet all parameters of symptoms and / or CDC classification. Testing hours vary.
Source: http://dhss.alaska.gov/dph/Nursing/Pages/Mat-Su-Public-Health-Center.aspx
* Verified on website* Verified by phone
Report an error"
207,"Mountainside Family Clinic
Drive-thru or Walk up

Directions
209 Moller Avenue, Sitka, AK 99835
(907) 747-1722
Closed now▼
Screening Required
Testing is becoming increasingly available for patients who are sick with fever and a cough. They are not available for patients who are not sick. Contact your healthcare provider for advice if you are experiencing symptom... more
Source: https://searhc.org/location/mountainside-family-clinic/
* Verified on website* Verified by phone
Report an error"
208,"Petersburg Public Health Center
Community Health Center

Directions
103 Fram Street, Petersburg, AK 99833
(907) 772-4611
Open now: 8AM-4:30PM▼
Appointment Required
Screening Required
This service can give you a referral to be screened if PCP referral is required and you meet all parameters of symptoms and / or CDC classification.
Source: http://dhss.alaska.gov/dph/Nursing/Pages/Southeast%20Region%20Public%20Health%20Cente...
* Verified on website* Verified by phone
Report an error"
209,"Point Hope Clinic
Clinic

Directions
101 Main Street, Point Hope, AK 99766
(907) 368-2234
Closed now▼
Physician Order Required
Screening Required
Please call the clinic for instructions and scheduling assistance before going in. A medical referral is required for sample collection at this location. For After hours emergencies you may contact the Emergency Department on-call at (907)442-7202
* Verified on website* Verified by phone
Report an error"
210,"Providence Alaska Medical Center
Drive-thru

Directions
3200 Providence Drive, Anchorage, AK 99508
(907) 562-2211
Closed now▼
Appointment Required
Physician Order Required
Restrictions Apply
You can use the online assesment tool: https://coronavirus.providence.org/ak-updates , click the tool icon to begin the assesment. Or get a referal from your PCP Those who fall in these categories and have mild symptoms s... more
Source: https://alaska.providence.org/locations/p/pamc
* Verified on website* Verified by phone
Report an error"
211,"Providence Seward Medical Center
Drive-thru

Directions
417 1st Avenue, Seward, AK 99664
(907) 224-2273
Closed now▼
Appointment Required
Physician Order Required
Screening Required
You can use the online assesment tool: https://coronavirus.providence.org/ak-updates , click the tool icon to begin the assesment. Or get a referal from your PCP Those who fall in these categories and have mild symptoms s... more
Source: https://alaska.providence.org/locations/p/psmcc
* Verified on website* Verified by phone
Report an error"
212,"Samuel Simmons Memorial Hospital Drive Through Testing
Drive-thru

Directions
7003 Uula Street, Barrow, AK 99723
(833) 852-4622
Closed now▼
Physician Order Required
Screening Required
* Verified on website* Verified by phone
Report an error"
213,"Sand Point Clinic
Clinic

Directions
172 Red Cove Rd. , Sand Point, AK 99661
(907) 383-3151
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Antibody Testing: Available
Conducting COVID-19 testing on Tues. and Fridays from 10AM-12PM without a physician's order/symptoms.
* Verified on website* Verified by phone
Report an error"
214,"Thorne Bay Health Center
Physician's Office

Directions
120 Freeman, Thorne Bay, AK 99919
(877) 755-4800
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Testing is becoming increasingly available for patients who are sick with fever and a cough. They are not available for patients who are not sick. Contact your healthcare provider for advice if you are experiencing symptom... more
Source: https://searhc.org/location/thorne-bay-clinic/
* Verified on website* Verified by phone
Report an error"
215,"Tok Public Health Center
Community Health Center

Directions
1314 Alaska Highway, Tok, AK 99780
(907) 883-4101
Open now: 8AM-12PM,1PM-4:30PM▼
Appointment Required
Screening Required
Restrictions Apply
This service can give you a referral to be screened if PCP referral is required and you meet all parameters of symptoms and / or CDC classification.
Source: http://dhss.alaska.gov/dph/Nursing/Pages/Frontier%20Region%20Public%20Health%20Center...
* Verified on website* Verified by phone
Report an error"
216,"Valdez Public Health Center
Community Health Center

Directions
1001 Meals Ave, Valdez, AK 99686
(907) 835-4612
Open now: 8AM-1PM,2PM-4:30PM▼
Appointment Required
Physician Order Required
Screening Required
This service can give you a referral to be screened if PCP referral is required and you meet all parameters of symptoms and / or CDC classification.
Source: http://dhss.alaska.gov/dph/Nursing/Pages/Valdez-Public-Health-Center.aspx
* Verified on website* Verified by phone
Report an error"
217,"Yukon-Kuskokwim Delta Regional Hospital, Drive-through tent
Drive-thru

Directions
700 Chief Eddie Hoffman Hwy, Bethel, AK 99559
(907) 543-6412
Closed now▼
Appointment Required
Physician Order Required
Screening Required
* Verified by phone
Report an error"
218,"Yukon-Kuskokwim Health Corporation - Aniak
Clinic

Directions
1 Morgan Rd., Aniak, AK 99557
(907) 675-4346
Closed now▼
Appointment Required
Physician Order Required
Individuals with the following criteria may be tested: Symptoms must include two of the following: Cough Subjective fever Shortness of breath Belong to one of the following groups: Hospitalized patient with respiratory condit... more
Source: https://www.ykhc.org/covid-19/resources/
* Verified by phone
Report an error"
219,"Yukon-Kuskokwim Health Corporation - Emmonak
Clinic

Directions
246 Kwiguk St, Emmonak, AK 99559
(907) 949-3500
Closed now▼
Appointment Required
Individuals with the following criteria may be tested through Alaska State Public Health Lab Symptoms must include two of the following: CoughSubjective fever Shortness of breath Hospitalized patient with respiratory conditio... more
Source: https://www.ykhc.org/covid-19/resources/
* Verified by phone
Report an error"
220,"Yukon-Kuskokwim Health Corporation - Hooper Bay
Clinic

Directions
49 Airport Rd, Hooper Bay, AK 99604
(907) 758-3500
Open now: 8AM-5:30PM▼
Appointment Required
Symptoms must include two of the following: Cough, Subjective fever, Shortness of breath,Belong to one of the following groups:Hospitalized patient with respiratory condition Lives in long term care facility or any health... more
Source: https://www.ykhc.org/covid-19/resources/
* Verified by phone
Report an error"
221,"Yukon-Kuskokwim Health Corporation - St. Mary's
Clinic

Directions
Airport Rd, Pilot Station, St. Mary's, AK 99650
(907) 438-3500
Open now: 8AM-5:30PM▼
Appointment Required
Screening Required
Source: https://www.ykhc.org/covid-19/resources/
* Verified by phone
Report an error"
222,"Yukon-Kuskokwim Health Corporation - Toksook Bay
Clinic

Directions
128 airport rd, Toksook Bay, AK 99637
(907) 427-3500
Appointment Required
Physician Order Required
Individuals with the following criteria may be tested must include two of the following: Cough fever, Shortness of breath Belong to one of the following groups: Hospitalized patient with respiratory condition, long term care... more
Source: https://www.ykhc.org/covid-19/resources/
* Verified by phone
Report an error"
223,"Arizona State Public Health Laboratory (ASPHL)
Independent Laboratory

Directions
150 North 18th Avenue, Phoenix, AZ 85007
(602) 542-1025
Open now: 8AM-5PM▼
Appointment Required
Physician Order Required
Screening Required
Source: https://azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidem...
* Verified on website* Verified by phone
Report an error"
224,"Banner Health, Tucson
Drive-thru

Directions
1625 N Campbell Ave, Tucson, AZ 85719
(520) 694-0111
Open now: 7AM-4:30PM▼
Appointment Required
Screening Required
Restrictions Apply
Bring health insurance ID card if you have one. They will not accept walk-ins. The process will take 5-20 min.
Source: https://www.bannerhealth.com/patients/patient-resources/covid-19
* Verified on website* Verified by phone
Report an error"
225,"Banner University Medical Center South Campus
Hospital and Drive-thru

Directions
2800 E Ajo Way, Tucson, AZ 85713
(520) 874-2000
Open now: 7:30AM-5PM▼
Appointment Required
Screening Required
Call the facility ahead of time. Most testing sites require a referral from a provider.
* Verified on website* Verified by phone
Report an error"
